candidate_id,job_id,education_level,years_experience,num_relevant_skills,skills,internal_referral,interview_score,technical_test_score,soft_skill_score,hiring_eligibility
4410,1346,Bachelor,6,2,"Excel, Python",No,9.62,5.42,2.29,Not Eligible
4411,2679,Bachelor,13,4,Excel,Yes,7.33,6.3,2.8,Eligible
4412,520,Bachelor,5,3,"Leadership, SQL, Data Visualization",No,1.47,4.03,7.53,Not Eligible
4413,4160,Bachelor,4,1,"Excel, Cloud Computing, Data Visualization, SQL",Yes,9.35,3.67,2.53,Eligible
4414,1693,Master,12,3,"SQL, Excel, Cloud Computing, Communication",No,2.04,9.54,2.5,Eligible
4415,3504,Master,5,3,Cloud Computing,No,9.32,7.29,6.91,Eligible
4416,2697,Bachelor,16,3,"Python, Leadership",No,5.07,3.97,5.82,Not Eligible
4417,2632,Bachelor,7,4,"SQL, Cloud Computing, Python, Leadership",No,5.37,9.99,7.81,Eligible
4418,15,Master,6,2,Machine Learning,Yes,5.86,1.49,3.87,Not Eligible
4419,3554,Bachelor,13,2,Communication,No,1.84,4.87,6.48,Not Eligible
4420,1343,Master,2,2,"Communication, Data Visualization, Excel",No,6.98,9.83,9.07,Not Eligible
4421,2139,Bachelor,17,4,Python,Yes,6.89,9.1,9.13,Eligible
4422,2982,Bachelor,14,2,"Excel, Leadership, Machine Learning",No,6.2,5.08,6.88,Not Eligible
4423,3341,Bachelor,14,3,"Data Visualization, Leadership, Cloud Computing, Communication",No,8.99,7.43,1.21,Eligible
4424,1504,Bachelor,18,4,"Communication, Python, Machine Learning, Excel",Yes,5.31,4.33,5.76,Not Eligible
4425,3171,Master,18,1,"Excel, Cloud Computing",Yes,7.39,5.31,1.61,Eligible
4426,2036,Bachelor,12,2,Data Visualization,Yes,4.05,6.81,9.91,Not Eligible
4427,1326,Bachelor,13,4,Data Visualization,No,9.32,4.37,9.97,Not Eligible
4428,2852,Master,18,1,Cloud Computing,No,9.39,7.97,2.04,Eligible
4429,3607,Bachelor,18,3,"Excel, Data Visualization",No,5.34,4.13,5.11,Not Eligible
4430,4012,Master,16,3,"Cloud Computing, Data Visualization",Yes,7.62,2.85,8.75,Eligible
4431,4229,Bachelor,11,1,"Excel, Cloud Computing",No,3.1,3.29,2.04,Not Eligible
4432,516,Master,15,3,"Python, Cloud Computing",No,6.79,9.13,5.97,Eligible
4433,414,Bachelor,18,4,"Cloud Computing, Communication, Data Visualization, Leadership",No,1.77,7.79,2.8,Eligible
4434,3177,Bachelor,12,2,Excel,Yes,8.76,9.09,5.37,Eligible
4435,4321,Bachelor,9,3,"Machine Learning, Data Visualization, Python",Yes,7.49,9.37,2.82,Eligible
4436,1264,Master,7,4,"SQL, Communication, Cloud Computing, Excel",No,9.59,1.11,5.77,Eligible
4437,4512,Bachelor,16,2,Machine Learning,Yes,8,2.73,4.7,Eligible
4438,4513,PhD,12,4,"Data Visualization, Communication, Excel, Leadership",No,2.65,4.52,4.54,Not Eligible
4439,3982,Bachelor,1,3,Cloud Computing,No,5.21,2.88,2.44,Not Eligible
4440,1640,Bachelor,11,4,"Cloud Computing, Leadership",No,5.88,1.49,6.94,Not Eligible
4441,3850,Master,17,2,"Leadership, Machine Learning, Communication, SQL",No,8.46,9.36,1.63,Eligible
4442,1641,Bachelor,18,1,"Machine Learning, Cloud Computing, Data Visualization, Leadership",No,5.95,9,9.4,Not Eligible
4443,1979,Master,15,3,Leadership,No,5.29,2.71,1.53,Not Eligible
4444,3572,Master,19,3,"Machine Learning, Data Visualization, Leadership",No,7.42,5.42,4.7,Eligible
4445,1831,Bachelor,1,2,SQL,Yes,6.78,9.8,3.58,Eligible
4446,403,Master,19,4,"Machine Learning, Excel, Leadership",Yes,7.74,6.32,5.97,Eligible
4447,2024,Master,5,2,"Excel, Python",No,5.28,5.87,1.22,Not Eligible
4448,2026,Bachelor,13,1,"Cloud Computing, Machine Learning, Leadership",Yes,7.51,4.82,4.95,Eligible
4449,4203,Bachelor,2,2,"Leadership, Python, Data Visualization, Communication",No,9.74,2.14,7.78,Not Eligible
4450,1027,Bachelor,18,1,"SQL, Communication, Cloud Computing, Python",Yes,2.63,2.03,8.26,Not Eligible
4451,3832,Bachelor,7,3,"Cloud Computing, Machine Learning, Data Visualization, Communication",No,1.47,8.88,9.41,Eligible
4452,647,Bachelor,7,2,"Excel, Leadership, Data Visualization, Machine Learning",No,6.14,3.18,1.98,Not Eligible
4453,327,PhD,5,2,"Excel, Leadership, Machine Learning, Python",No,2.43,3.44,5.99,Not Eligible
4454,2805,Bachelor,9,3,"Cloud Computing, Communication",No,2.49,2.23,4.61,Not Eligible
4455,3636,Bachelor,10,1,"Machine Learning, Leadership",Yes,7.05,4.53,6.83,Eligible
4456,4534,Bachelor,16,1,"Communication, SQL, Cloud Computing, Machine Learning",No,4.8,6.64,8.49,Not Eligible
4457,4671,Bachelor,10,4,Machine Learning,No,1.29,5.86,6.4,Not Eligible
4458,2880,Bachelor,18,2,"Communication, Leadership, Python",No,6.05,1.31,3.06,Not Eligible
4459,4091,Master,12,4,"Cloud Computing, Communication, Excel, Machine Learning",No,3.2,5.22,3.89,Not Eligible
4460,6,Bachelor,2,3,"SQL, Data Visualization, Leadership, Communication",Yes,4.9,4.77,9.03,Not Eligible
4461,3786,Bachelor,5,2,"Excel, Cloud Computing, SQL",No,1.35,3.36,7.04,Not Eligible
4462,640,Bachelor,1,1,"Excel, Data Visualization, Python, Cloud Computing",No,1.57,6.84,6.36,Not Eligible
4463,308,Master,0,1,"Data Visualization, Python",No,2.72,9.46,2.25,Not Eligible
4464,1444,Bachelor,15,1,"Cloud Computing, Communication",No,7.46,7.3,4.07,Not Eligible
4465,933,Master,8,3,Excel,No,8.11,2.62,3.91,Eligible
4466,1344,Bachelor,0,3,Cloud Computing,No,4.09,6.86,1.23,Not Eligible
4467,3319,Master,17,4,"Leadership, Communication, Machine Learning, Data Visualization",No,2.13,2.36,9.36,Not Eligible
4468,3867,Master,16,3,"Data Visualization, Excel",No,9.43,5.92,3.98,Eligible
4469,1921,Bachelor,15,3,Excel,No,8.08,9.65,1.92,Eligible
4470,432,Master,5,4,"Cloud Computing, Python, Data Visualization",Yes,2.48,9.74,5.45,Eligible
4471,4261,Master,17,2,"Machine Learning, Leadership, Cloud Computing",No,3.04,8.95,5.04,Not Eligible
4472,1372,Bachelor,13,4,"Excel, Machine Learning, Python",No,1.33,4.31,8.65,Not Eligible
4473,3383,Master,16,1,Communication,No,9.11,7.34,8.2,Eligible
4474,1218,Bachelor,5,1,"Machine Learning, Communication",Yes,9.4,2.53,8.03,Eligible
4475,3842,Bachelor,10,2,"SQL, Cloud Computing, Leadership, Excel",No,1.75,9.37,9.39,Not Eligible
4476,1640,Bachelor,1,2,"Machine Learning, SQL, Communication, Data Visualization",Yes,2.32,5.1,4.37,Not Eligible
4477,274,Bachelor,2,2,"Machine Learning, Excel, Python",No,2.85,6.12,6.31,Not Eligible
4478,2729,Bachelor,7,2,"Communication, Leadership, Python, Excel",No,2.63,4.46,7.03,Not Eligible
4479,866,Bachelor,8,2,Excel,Yes,9.47,4.73,5.25,Eligible
4480,3195,Master,9,3,Cloud Computing,No,3.35,4.37,3.19,Not Eligible
4481,4836,Master,12,2,Data Visualization,Yes,4.37,5.28,9.09,Not Eligible
4482,2551,Bachelor,11,3,"Data Visualization, Communication, SQL",No,1.62,8.73,9.11,Eligible
4483,1191,Bachelor,9,4,"Communication, Machine Learning, Data Visualization",Yes,6.66,8.6,7.91,Eligible
4484,1483,Bachelor,13,4,Data Visualization,No,3.39,4.04,4.12,Not Eligible
4485,2664,Bachelor,5,2,"Excel, Data Visualization, SQL",No,3.21,2.03,1.03,Not Eligible
4486,1539,Master,1,2,Leadership,No,9.79,5.05,5.42,Not Eligible
4487,4785,Bachelor,14,4,"Communication, Python",Yes,1.35,1.05,5.72,Not Eligible
4488,4068,Bachelor,14,3,Excel,No,2.68,7.73,5.39,Eligible
4489,2192,Master,3,2,Communication,No,5.62,1.02,1.87,Not Eligible
4490,4579,Master,10,2,"Cloud Computing, Machine Learning",No,6.06,2.86,8.09,Not Eligible
4491,1147,Bachelor,6,2,"Leadership, Data Visualization, SQL",No,7.42,2.35,5.79,Not Eligible
4492,2384,Bachelor,14,4,"Machine Learning, Data Visualization, Python, Communication",Yes,2.88,8.86,3,Eligible
4493,3681,Bachelor,19,2,Cloud Computing,No,4.55,10,9.61,Not Eligible
4494,333,Bachelor,18,4,"SQL, Python",Yes,3.58,2.32,3.72,Not Eligible
4495,3308,Master,13,2,"SQL, Communication, Python, Machine Learning",No,8.51,6.12,4.44,Eligible
4496,64,Bachelor,9,4,"Python, Machine Learning, Leadership",Yes,4.24,8.43,4.61,Eligible
4497,3266,Bachelor,5,3,"Leadership, Data Visualization",Yes,3.35,4.17,4.61,Not Eligible
4498,1194,Bachelor,1,2,"Machine Learning, Python",Yes,6.55,3.29,6.78,Eligible
4499,2012,Master,6,3,"Excel, SQL, Cloud Computing, Python",Yes,1.97,3.62,3.55,Not Eligible
4500,1644,Bachelor,2,4,"Cloud Computing, Communication, Excel, Machine Learning",No,8.64,3.91,9.13,Not Eligible
4501,1824,Bachelor,7,4,Machine Learning,Yes,3.51,3.31,6.16,Not Eligible
4502,3065,Bachelor,17,2,"Data Visualization, Excel",Yes,8.42,1.6,8.92,Eligible
4503,3782,Bachelor,14,3,"Leadership, Communication, SQL, Python",Yes,9.92,9.27,9.26,Eligible
4504,197,Bachelor,10,4,Leadership,Yes,1.19,9.1,7.92,Eligible
4505,24,Bachelor,9,3,"Cloud Computing, SQL, Data Visualization, Python",Yes,2.73,8.67,3.19,Eligible
4506,3327,Bachelor,16,4,"Machine Learning, Python, Cloud Computing",No,7.72,7.9,3.97,Eligible
4507,577,Bachelor,17,3,"Leadership, SQL, Python, Cloud Computing",Yes,1.75,7.73,3.06,Eligible
4508,4887,Bachelor,0,4,Communication,No,5.02,7.35,5.11,Not Eligible
4509,592,Bachelor,1,4,"Python, Leadership, SQL, Excel",Yes,2.36,8.67,5.6,Not Eligible
4510,2056,Bachelor,4,3,"Leadership, Python",No,5.23,1.49,4.05,Not Eligible
4511,4653,Master,9,1,"Data Visualization, Machine Learning, Cloud Computing, Python",No,1.11,7.93,8.85,Not Eligible
4512,2521,Bachelor,11,1,"Python, Leadership, Machine Learning, SQL",Yes,2.35,8.82,4.56,Not Eligible
4513,366,Bachelor,12,2,SQL,Yes,3.47,6.84,7.34,Not Eligible
4514,4077,Master,15,2,Leadership,Yes,2.78,8.64,8.5,Not Eligible
4515,3144,Bachelor,2,1,"Machine Learning, Excel, Data Visualization",Yes,4.25,3.68,2.45,Not Eligible
4516,2954,Bachelor,3,4,"Data Visualization, Leadership, Communication, Python",Yes,2.3,4.25,7.43,Not Eligible
4517,4159,Master,15,4,"Cloud Computing, Excel, Communication, Data Visualization",No,8.39,6.49,2.44,Eligible
4518,2598,Bachelor,9,1,"Leadership, Python, Data Visualization, Communication",No,5.68,2.27,7.87,Not Eligible
4519,3349,Bachelor,13,3,"Communication, Machine Learning, SQL",Yes,3.79,2.72,6.11,Not Eligible
4520,1587,Master,18,3,Excel,No,3.66,9.95,5.63,Eligible
4521,3578,PhD,4,4,"Leadership, Excel",No,3.2,8.09,5.77,Not Eligible
4522,666,Bachelor,18,3,SQL,No,5.55,2.02,4.61,Not Eligible
4523,793,Bachelor,10,3,Cloud Computing,Yes,5.78,2.05,1.45,Not Eligible
4524,3282,Bachelor,16,2,"SQL, Excel",No,9.92,4.53,5.97,Not Eligible
4525,2512,Bachelor,6,3,Python,No,6.66,9.98,1.2,Eligible
4526,2293,Bachelor,3,2,"Excel, Python, Data Visualization",No,5.78,9.78,9.21,Not Eligible
4527,2477,Bachelor,14,1,"Communication, Excel, Data Visualization, SQL",No,1.34,5.25,3.24,Not Eligible
4528,2027,Bachelor,3,1,"Cloud Computing, Excel, Communication, Python",Yes,5.95,4.98,6.84,Not Eligible
4529,48,Master,15,4,"Communication, Python, Data Visualization",Yes,5.45,6.3,6.04,Not Eligible
4530,2062,Bachelor,18,3,"SQL, Data Visualization, Communication",No,9.07,6.96,6.55,Not Eligible
4531,2439,Bachelor,1,4,Python,Yes,7.5,3.38,3.92,Eligible
4532,2726,Master,10,3,"Python, Communication",Yes,5.32,2.54,5.05,Not Eligible
4533,3185,Bachelor,18,4,"Machine Learning, Communication",No,3.05,8.35,7.74,Eligible
4534,1111,Master,13,4,Communication,No,7.43,4.19,4.52,Eligible
4535,495,Bachelor,11,2,"Communication, Excel",No,3.58,1.35,3.56,Not Eligible
4536,4345,Bachelor,18,2,"Excel, Data Visualization, Communication",Yes,4.18,8.72,1.28,Not Eligible
4537,1649,Master,9,3,"Communication, Cloud Computing, Python, Leadership",No,7.23,7.61,5.28,Eligible
4538,3298,Bachelor,7,1,Python,No,3.81,7.49,7.25,Not Eligible
4539,3255,Bachelor,16,4,"Communication, Data Visualization, Cloud Computing, SQL",No,3.67,6.86,3.6,Not Eligible
4540,4177,Master,7,4,Cloud Computing,Yes,4.98,4.73,8.79,Not Eligible
4541,1965,Bachelor,8,3,"Machine Learning, SQL, Communication, Python",Yes,6.97,8.99,2.04,Eligible
4542,3859,Bachelor,13,1,"Communication, Leadership, Python, Machine Learning",Yes,9.48,4.29,4.36,Eligible
4543,3165,PhD,14,1,"SQL, Excel",No,2.34,3.41,7.66,Not Eligible
4544,1730,Master,15,4,"Data Visualization, Cloud Computing, Excel, Communication",No,3.27,5.86,9.73,Not Eligible
4545,4583,Bachelor,7,3,"Communication, Leadership, Cloud Computing",Yes,9.87,5.17,4.4,Eligible
4546,3684,Bachelor,2,3,"SQL, Cloud Computing",No,6.55,1.3,7.67,Not Eligible
4547,696,Bachelor,1,4,"Data Visualization, Excel",Yes,1.09,3.58,7.23,Not Eligible
4548,3809,Bachelor,0,1,Data Visualization,Yes,9.05,4.43,9.43,Eligible
4549,4671,Bachelor,7,2,"Leadership, SQL, Machine Learning",No,3.54,8.13,5.51,Not Eligible
4550,4482,Bachelor,5,2,Leadership,Yes,5.95,4.58,6.31,Not Eligible
4551,3455,Bachelor,10,2,Python,No,4.31,9.46,2.46,Not Eligible
4552,2703,Master,2,4,"Python, Leadership",No,2.57,7.67,3.4,Not Eligible
4553,2494,Bachelor,13,1,Machine Learning,No,6.42,8.37,6.7,Not Eligible
4554,1292,Master,4,1,"Excel, Leadership, Machine Learning, SQL",No,2.93,9.02,6.04,Not Eligible
4555,4355,Master,19,2,"Machine Learning, SQL, Python",No,3.05,2.76,5.01,Not Eligible
4556,254,Bachelor,12,3,"Excel, Cloud Computing, Communication, Machine Learning",Yes,8.22,8.22,7.3,Eligible
4557,1289,Bachelor,4,3,"SQL, Communication, Leadership",No,6.79,2.74,3.2,Not Eligible
4558,430,PhD,4,4,"Excel, Python",No,9.27,5.95,7.29,Eligible
4559,1578,Bachelor,9,3,"Python, Machine Learning, Data Visualization",No,4.94,3.75,2.69,Not Eligible
4560,4810,Bachelor,12,1,"Python, Leadership",No,5.55,5.48,5.45,Not Eligible
4561,1189,Bachelor,9,1,"Excel, Data Visualization, Machine Learning",No,1.62,2.9,2.02,Not Eligible
4562,4875,Bachelor,7,4,"Communication, Excel",Yes,4.24,9.65,5.65,Eligible
4563,3773,Bachelor,1,3,Excel,No,1.44,6.99,8.39,Not Eligible
4564,4379,Bachelor,1,1,"Machine Learning, Leadership",No,4.15,3.26,5.35,Not Eligible
4565,70,Bachelor,18,4,"Leadership, Cloud Computing, Python",No,4.68,3.13,3.95,Not Eligible
4566,3166,Master,9,3,Data Visualization,No,2.56,2.42,2.24,Not Eligible
4567,2347,Bachelor,14,2,Machine Learning,No,8.7,7.99,4.23,Not Eligible
4568,2019,Bachelor,15,4,"SQL, Leadership, Machine Learning",No,4.03,5.32,8.71,Not Eligible
4569,2861,Bachelor,9,2,"Machine Learning, Python, Excel",No,1.49,9.05,4.52,Not Eligible
4570,1938,Master,9,4,"Python, SQL, Data Visualization",No,4.51,1.01,2.66,Not Eligible
4571,4914,Master,19,3,Python,No,5.93,5.47,9,Not Eligible
4572,3334,Bachelor,18,4,"SQL, Machine Learning, Data Visualization",Yes,5.3,5.38,9.35,Not Eligible
4573,2047,Master,3,1,"SQL, Leadership, Communication",No,6.07,9.84,9.59,Not Eligible
4574,2189,PhD,1,2,"Leadership, SQL, Data Visualization, Python",No,8.94,7.53,5.67,Not Eligible
4575,1254,Bachelor,8,3,"Excel, Cloud Computing, Machine Learning, Communication",No,1.26,5.85,6.06,Not Eligible
4576,4876,PhD,10,2,"Cloud Computing, SQL",No,8.1,6.23,3.73,Eligible
4577,1737,PhD,2,4,Cloud Computing,No,4.38,7.29,4.03,Not Eligible
4578,303,Bachelor,6,4,"SQL, Cloud Computing, Machine Learning",No,4.46,9.27,5.64,Eligible
4579,3335,Master,5,4,"Cloud Computing, Communication, SQL, Python",No,6.31,1.57,2.46,Not Eligible
4580,551,Bachelor,0,4,Excel,No,6.34,1.58,9.66,Not Eligible
4581,1720,Master,11,4,"Machine Learning, Excel, Communication, Python",Yes,1.95,2.85,7.17,Not Eligible
4582,4309,Bachelor,17,4,"Machine Learning, Data Visualization, Communication, Excel",Yes,6.7,4.98,1.42,Eligible
4583,403,Bachelor,8,1,"Excel, Communication, Leadership, SQL",Yes,2.58,4.14,3.32,Not Eligible
4584,3355,Master,4,2,"Communication, Excel",No,3.65,1.47,3.7,Not Eligible
4585,3650,Master,12,4,"Communication, Machine Learning, SQL",No,5.35,6.39,1.09,Not Eligible
4586,820,Master,17,2,"Python, Cloud Computing",Yes,7.01,8.59,9.86,Eligible
4587,357,Bachelor,14,3,"Communication, SQL, Data Visualization, Excel",No,7.81,1.5,3.52,Not Eligible
4588,108,Bachelor,14,2,"Machine Learning, Excel",No,7.47,5.71,1.46,Not Eligible
4589,3413,Master,5,2,"SQL, Cloud Computing, Excel",Yes,5.68,9.83,8.89,Not Eligible
4590,606,Bachelor,6,1,"Excel, SQL",No,2.53,1.45,1.99,Not Eligible
4591,1858,Master,12,1,"Data Visualization, Machine Learning, Excel, Communication",No,7.09,3.65,5.1,Eligible
4592,3037,Master,11,2,"Data Visualization, Communication, Excel, Machine Learning",No,9.79,4.98,4.28,Eligible
4593,2272,Bachelor,9,2,"Leadership, Excel, Data Visualization, Communication",No,8.35,2.56,1.7,Not Eligible
4594,716,Bachelor,0,3,Data Visualization,Yes,4.88,5.96,1.29,Not Eligible
4595,2807,Bachelor,10,2,"Machine Learning, Leadership",Yes,5.13,8.67,3.42,Not Eligible
4596,1915,Bachelor,15,3,Machine Learning,Yes,9.59,4.29,4.24,Eligible
4597,1479,Bachelor,0,1,"Excel, Python",No,1.61,1.08,7.72,Not Eligible
4598,962,Bachelor,17,1,"Cloud Computing, SQL, Leadership",No,6.34,6.52,7.52,Not Eligible
4599,4968,Master,10,2,"Cloud Computing, Communication",Yes,2.27,8.94,5.18,Not Eligible
4600,3859,Bachelor,8,3,Python,Yes,1.68,8.14,2.89,Eligible
4601,4787,Bachelor,13,3,"Communication, Data Visualization",No,3.56,6.86,8.58,Not Eligible
4602,3922,Master,10,2,"Cloud Computing, SQL, Python",No,3.07,7.98,6.84,Not Eligible
4603,1218,Bachelor,0,3,"Machine Learning, Excel",Yes,1.41,3.9,4.14,Not Eligible
4604,557,Bachelor,10,2,"SQL, Python, Cloud Computing, Excel",No,8.68,5.37,8.84,Not Eligible
4605,384,Bachelor,8,1,"Communication, Python, Data Visualization",No,8.52,4.46,8.36,Not Eligible
4606,4520,Bachelor,1,4,Communication,Yes,7.13,1.36,1.01,Eligible
4607,4486,Bachelor,9,4,"Excel, Leadership, Cloud Computing",Yes,7.92,3.21,8.82,Eligible
4608,3753,Bachelor,2,2,"Data Visualization, SQL, Excel",No,1.6,5.47,5.76,Not Eligible
4609,2991,Bachelor,12,4,"Data Visualization, Machine Learning, Communication",Yes,3.45,6.81,9.32,Not Eligible
4610,919,Master,10,1,Data Visualization,No,6.32,1.17,7.94,Not Eligible
4611,3913,Master,17,1,"Communication, Data Visualization",Yes,9.03,9.34,2.32,Eligible
4612,4517,Bachelor,13,1,"Python, Data Visualization",No,7.36,6.38,4.07,Not Eligible
4613,4794,Master,4,3,Communication,Yes,1.16,8.51,3.81,Not Eligible
4614,2965,Master,7,3,"Data Visualization, Leadership",No,3.15,2.66,7.33,Not Eligible
4615,2971,Bachelor,9,2,"Excel, Python",No,4.64,6.65,5.85,Not Eligible
4616,3623,Bachelor,5,3,"Cloud Computing, Python",Yes,6.6,1.73,3.43,Eligible
4617,1758,Bachelor,14,4,"Data Visualization, Leadership",No,6.98,5.07,7.85,Not Eligible
4618,3100,Bachelor,7,4,"Cloud Computing, Leadership, Machine Learning",No,6.5,7.28,6.89,Eligible
4619,852,Bachelor,3,3,"Communication, Leadership",Yes,1.64,6.95,8.14,Not Eligible
4620,2223,Bachelor,8,3,Data Visualization,No,7.82,3.1,7.72,Not Eligible
4621,559,Bachelor,4,1,Machine Learning,No,7.03,2,6.52,Not Eligible
4622,4582,Bachelor,18,1,"Leadership, Excel, Communication",Yes,2.92,4.2,2.49,Not Eligible
4623,3460,Master,16,1,Machine Learning,Yes,5.47,6.49,2.75,Not Eligible
4624,3261,Master,1,1,Communication,Yes,3.31,1.81,8.09,Not Eligible
4625,3580,Bachelor,12,1,"Cloud Computing, Machine Learning, Data Visualization, SQL",No,7.18,8.53,8.71,Not Eligible
4626,2653,Bachelor,16,4,"Communication, SQL",Yes,2.94,5.54,5.52,Not Eligible
4627,3675,Master,13,3,Leadership,No,1.18,8.72,9.88,Eligible
4628,2561,Master,10,2,"Excel, Machine Learning, Python, SQL",Yes,4.89,6.84,3.66,Not Eligible
4629,2083,Master,6,3,"Cloud Computing, Machine Learning, Data Visualization",Yes,1.39,9.77,7.59,Eligible
4630,2040,Bachelor,1,4,"Leadership, Communication, Python, Excel",No,1.39,5.42,7.03,Not Eligible
4631,100,Bachelor,2,2,"Cloud Computing, Machine Learning, Leadership, Communication",No,2.72,7.53,7.72,Not Eligible
4632,1669,Master,10,4,Cloud Computing,No,7.49,5.41,4.74,Eligible
4633,3308,Master,2,1,"Excel, Machine Learning, SQL",No,9.49,2.52,3.2,Not Eligible
4634,4768,Master,0,2,Leadership,No,5.61,1.81,4.64,Not Eligible
4635,1959,Master,18,4,"Machine Learning, Cloud Computing, Data Visualization",No,7.1,3.12,2.71,Eligible
4636,4845,Bachelor,13,3,"Excel, Machine Learning, Leadership",Yes,1.45,6.21,2.01,Not Eligible
4637,2655,Bachelor,16,4,"Communication, Data Visualization, Cloud Computing",No,8.11,8.5,7.16,Eligible
4638,2088,Bachelor,18,4,"Leadership, Machine Learning",No,5.03,2.28,9.87,Not Eligible
4639,1260,Bachelor,18,3,"Data Visualization, Leadership, Communication",No,5.34,9.32,7,Eligible
4640,4906,Master,18,3,Excel,No,8.22,5.31,2.21,Eligible
4641,74,Master,18,1,"Data Visualization, Excel",No,2.05,5.54,5.69,Not Eligible
4642,2952,Bachelor,0,3,"Cloud Computing, Leadership, Excel, Data Visualization",No,5.1,1.28,6.44,Not Eligible
4643,4955,Bachelor,10,3,"Communication, Excel, Data Visualization",No,5.85,9.73,7.62,Eligible
4644,2077,Master,0,1,Machine Learning,Yes,6.52,1.55,7.98,Eligible
4645,3095,Bachelor,6,4,"Cloud Computing, SQL, Machine Learning",No,7.37,3.61,2.78,Not Eligible
4646,4612,PhD,7,4,Data Visualization,No,6.68,6.69,3.95,Not Eligible
4647,2292,Bachelor,6,3,"Cloud Computing, Leadership, Machine Learning",No,8.63,6.77,5.89,Not Eligible
4648,4642,Bachelor,14,1,"Communication, Excel",Yes,9.84,4.85,1.04,Eligible
4649,617,Bachelor,15,4,"Machine Learning, Python",No,1.15,8.82,2.79,Eligible
4650,3750,Bachelor,7,4,Communication,No,4.72,3.99,9.61,Not Eligible
4651,1853,Bachelor,9,4,"SQL, Machine Learning, Data Visualization",Yes,4.68,2.39,4.22,Not Eligible
4652,4123,Bachelor,3,4,"SQL, Excel",No,7.75,1.38,7.71,Not Eligible
4653,1107,Bachelor,12,3,Excel,Yes,3.61,2.23,5.25,Not Eligible
4654,4255,Bachelor,3,4,"Leadership, Cloud Computing",Yes,1.14,9.6,9.99,Not Eligible
4655,3971,Master,18,1,"Data Visualization, SQL, Cloud Computing, Leadership",No,1.67,3.79,9.11,Not Eligible
